Commune,Date de fin d'autorisation,Date début validité,Date fin validité,Exploitation en eau,Exploitée par,Identifiant,Latitude,Longitude,Nom,Numéro S3IC,Produits,Site en activité,Substances,Type,Volume total (kt),Volume total (m³)
MARDIE,2036,2011-03-28T00:00:00,2036-03-28T00:00:00,Oui,LIGERIENNE GRANULATS,126861,47.88889350076533,2.088865636226593,L'Etang,0010010039,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,,
TRIGUERES,2040,2015-06-19T00:00:00,2040-06-19T00:00:00,Oui,BARDAT,126862,47.94542639024497,2.9929205758657833,La Poussetière,0010003987,Concassé de roche calcaire,Oui,Craie,AP de renouvellement,,
SAINT-MARTIN-DE-BRETHENCOURT,2037,2007-12-11T00:00:00,2037-12-11T00:00:00,Oui,Société de Travaux et d'Aménagements Régionaux (STAR),126941,48.52072,1.904481,Les Terres Salées,0006512386,Granulat alluvionnaire,Oui,Sablon,AP d'autorisation,5700,3800000
ANGERVILLIERS,2021,2007-04-06T00:00:00,2021-04-06T00:00:00,Non,SAS WIENERBERGER,126981,48.581494,2.082318,Houdoux,0006511676,Terre cuite,Oui,Roches argileuses (argiles),AP d'autorisation,5040,2520000
ACHERES,2026,2023-12-04T00:00:00,2026-12-31T00:00:00,Non,CARRIERE DE LA GRANDE ARCHE,126923,48.976236,2.085017,La Grande Arche,0006512706,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
HERME,2041,2011-09-19T00:00:00,2041-09-19T00:00:00,Oui,SABLIÈRES DU PORT MONTAIN,127061,48.477296,3.336543,"Les Malletons, cd 78 rue des Grèves",0006513532,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP d'autorisation,4180,
SAINT-ANGE-LE-VIEL,2052,2022-01-13T00:00:00,2052-01-13T00:00:00,Non,GSM,127161,48.275755,2.915137,Rue de la Mairie,0006512258,Granulat naturel,Oui,Silex Chailles,AP de d'extension/renouvellement,6125,
AIGUILLON,2032,2018-10-18T00:00:00,,Non,GAIA sarl,127201,44.32168,0.381494,Barbot,0005209258,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de changement d'exploitant,,
LES ORMES-SUR-VOULZIE,2040,2010-10-19T00:00:00,2040-10-19T00:00:00,Non,GSM,127123,48.441109,3.24343,"Sites A, Route d18",0006514331,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,9976,
NOYEN-SUR-SEINE,2034,2015-03-16T00:00:00,2034-03-16T00:00:00,Non,A2C GRANULATS,127121,48.46446,3.334874,Carrière de Port-Montain,0006511380,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de renouvellement,2503.5,
SAINT-MARTIN-DU-TERTRE,2021,2007-09-19T00:00:00,2021-09-19T00:00:00,Oui,PICHETA,126961,49.084414,2.335022,Champ Gonelle,0006512207,Granulat alluvionnaire,Oui,Sablon,AP d'autorisation,1485,990000
CITRY,2036,2011-07-28T00:00:00,2036-07-28T00:00:00,Non,GSM,127041,48.967178408163875,3.2504254882378834,La Grande Pièce,0006512877,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,,2250000
VIMPELLES,2031,2006-07-06T00:00:00,2031-07-06T00:00:00,Non,SABLES DE BREVANNES,127182,48.429653,3.168448,Le Champ l'Epineux,0006511324,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,4454,2620000
MAROLLES-SUR-SEINE,2027,2007-10-10T00:00:00,2027-10-10T00:00:00,Non,SOCIÉTÉ D'EXCTRACTION ET D'AMÉNAGEMENT DE LA PLAINE DE MAROLLES,127101,48.378805,3.052891,Carrière de Marolles-sur-Seine - D 411,0006511986,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,9157.9,
ALLIANCELLES,2024,2012-02-20T00:00:00,2024-02-20T00:00:00,Oui,RONCARI BTP,128221,48.800549,4.865011,Le Grand Aviot,0005703837,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,1549.00,860000.00
VAUCLERC,2027,2019-09-13T00:00:00,2027-09-13T00:00:00,Oui,RONCARI BTP,128181,48.707931,4.685512,Le Terrain Militaire,0005703724,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'extension,,
FONTAINES-SUR-MARNE,2034,2009-06-12T00:00:00,2034-06-12T00:00:00,Oui,CARRIERES DE FONTAINES SUR MARNE,128341,48.565481,5.138378,Au Poirier l'Esprit,0005703420,Calcaire (PO),Oui,Calcaire,AP d'autorisation,,90000
LA VILLENEUVE-AU-CHATELOT,2027,2015-12-17T00:00:00,,Non,CARRIERES DE L'EST,128481,48.53445,3.616014,"Les Communes, Les Grands Hauts du Frêne, Pièce des Quarante",0005703457,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de changement d'exploitant,,
POULIGNY-SAINT-MARTIN,2036,2019-07-01T00:00:00,,Oui,SARL GUY SUREL TRAVAUX PUBLICS,128501,46.517969,1.97635,Les Forges,0010002841,Concassé de roche métamorphique,Oui,Leptynite,AP de changement d'exploitant,,
HOMMES,2024,2009-08-10T00:00:00,2024-08-10T00:00:00,Non,HUET,128521,47.452782,0.298849,Le Buisson d'Hommes,0010006573,Granulat meuble divers,Oui,Falun,AP d'autorisation,,
PARCAY-SUR-VIENNE,2028,2021-12-31T00:00:00,2028-06-23T00:00:00,Non,GSM,128581,47.076862,0.516219,"Vinay, Les Landes, les Libarelles",0010010428,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de renouvellement,,
TOURNON-SAINT-PIERRE,2032,2010-07-19T00:00:00,2032-07-19T00:00:00,Oui,ORBELLO GRANULATS TOURAINE,128601,46.766839,0.916601,Gaudru,0010007057,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,,
VOUVRAY,2035,2020-11-27T00:00:00,2035-11-27T00:00:00,Non,PLOUX FRERES,128621,47.402736,0.823821,La Varenne,0010008660,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,,557000
LOUESTAULT,2025,2010-05-27T00:00:00,2025-05-27T00:00:00,Oui,SOCIETE DES CARRIERES DU MANS,128561,47.606969,0.68005,Les Bois Guillains,0010009140,Granulat meuble divers,Oui,Sables et graviers alluvionnaires,AP d'autorisation,,
SAUMERAY,2025,2012-06-05T00:00:00,2025-06-05T00:00:00,Non,GSM,128681,48.257105,1.305088,Bois Rouge,0010009424,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP d'autorisation,,
BONNEUIL-EN-VALOIS,2051,2021-09-28T00:00:00,2051-09-28T00:00:00,Non,HORCHOLLE ET FILS,128721,49.292617,2.974866,La Croix Huyart,0005106498,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de d'extension/renouvellement,,
ESPAUBOURG,2025,2024-02-06T00:00:00,2025-10-06T00:00:00,Non,EDILIANS,128741,49.438773,1.879875,Le Fort,0005106356,"Filtration, Tuiles et briques",Oui,Roches argileuses (argiles),AP de renouvellement,,
SAINT-MAXIMIN,2026,2023-08-11T00:00:00,2026-12-31T00:00:00,Oui,CARRIERES DEGAN,128781,49.210904,2.457718,"Le Bosquet de l'Ange, Chemin de Chantilly",0005106415,"Concassé de roche calcaire, Calcaire-ouvrages de taille",Oui,Calcaire,AP de renouvellement,,
AUDIGNICOURT,2046,2022-04-26T00:00:00,2046-12-01T00:00:00,Non,LA PIERRE DE VASSENS,128802,49.46704484412955,3.1261022328299117,Le Château Regnault,0005102633,Calcaire-ouvrages de taille,Oui,Calcaire,AP de d'extension/renouvellement,424,
CERISY-BULEUX,2029,2009-07-06T00:00:00,2029-07-06T00:00:00,Non,DEFACQUES,128961,49.983632,1.731682,Derrière le Moulin,0005106132,"Usage agricole, Concassé de roche calcaire",Oui,Craie,AP d'autorisation,,
SAINT-GEORGES-LE-FLECHARD,2040,2013-01-23T00:00:00,,Oui,SOCIETE DES CARRIERES DE SAITN GEORGES,119995,48.04559,-0.521564,Goulvent,0006305095,Concassé de roche volcanique,Oui,Rhyolite,AP de changement d'exploitant,,
DURTAL,2028,2014-07-07T00:00:00,2028-07-07T00:00:00,Non,WIENERBERGER,120102,47.6971354938076,-0.2557407814137312,"Aussigné, La Touchardière",0006305036,Tuiles et briques,Oui,Roches argileuses (argiles),AP de d'extension/renouvellement,,
SAINT-REMY-EN-MAUGES,2039,2010-02-23T00:00:00,,Non,BOUYER LEROUX STRUCTURE,120143,47.246648,-1.09458,Leppo 2,0006304867,Terre cuite,Oui,Roches argileuses (argiles),AP de changement d'exploitant,,
CAYEUX-SUR-MER,2039,2009-10-15T00:00:00,2039-10-15T00:00:00,Oui,SILICES DE MER,120165,50.192226,1.503676,"Rue du télégraphe, Phare de Cayeux",0005106713,"Pigments / peintures / colorants, Produit de fonderie, Produits réfractaires",Oui,Silex Chailles,AP d'autorisation,,
GUYANS-VENNES,2025,2003-04-04T00:00:00,2025-04-04T00:00:00,Oui,TATTU TP,120181,47.154866,6.559297,Rout Atre,0005901545,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,1300,
NESPOULS,2025,2016-09-05T00:00:00,,Oui,SARL Les pierres du Causse,120261,45.033006,1.488599,Las Plassas,0006003554,"Concassé de roche calcaire, Calcaire (PO)",Oui,Calcaire,AP de changement d'exploitant,,
MONTMAURIN,2039,2009-04-10T00:00:00,2039-04-10T00:00:00,Oui,DRAGAGES GARONNAIS,120364,43.238104,0.645897,Montmaurin,0006806557,Concassé de roche calcaire,Oui,Calcaire,AP d'autorisation,3340,
CHATEAUNEUF-LES-MARTIGUES,2029,2003-05-16T00:00:00,2029-12-31T00:00:00,Oui,SACAM,120327,43.38302234209789,5.12760522020197,Ancien Chemin de Martigues,0006401572,Chaux,Oui,Calcaire argileux,AP de renouvellement,14960,5984000
CENEVIERES,2024,2023-12-04T00:00:00,2024-12-02T00:00:00,Oui,OCCITANIE PIERRES,120402,44.454100805070176,1.7593254725943595,Pech d'Anjou,0006806313,"Granulat, Calcaire (PO)",Oui,Calcaire,AP de renouvellement,,
SOST,2040,2010-08-04T00:00:00,2040-08-04T00:00:00,Oui,ONYX ET MARBRES GRANULES,120401,42.910653,0.557855,Le Pourtaillon,0006807484,,Oui,Marbres,AP d'autorisation,,
WALDHAMBACH,2028,1998-07-28T00:00:00,2028-07-28T00:00:00,Non,CARRIERES KUNTZ SARL,120423,48.916249,7.198035,"Silzberg, Silzbergwald",0006700178,"Grès-revetement de sol, Grès (PO), Grès-ouvrages de taille",Oui,Grès ss,AP d'autorisation,,
TRECLUN,2027,2017-03-21T00:00:00,2027-03-21T00:00:00,Non,SOCIETE L MAGGIONI,120443,47.181035512328855,5.270374837559417,Les Bois Davaux,0005402502,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,792.4,
VENCE,2039,2019-12-23T00:00:00,2039-12-23T00:00:00,Non,SOCIETE DES CARRIÈRES DE LA SINE CHIAPELLO,120485,43.711321,7.086408,La Plus Haute Sine - Parcelle G1110,0006407592,Calcaire (PO),Oui,Calcaire crayeux,AP de d'extension/renouvellement,30,15000
VITTONVILLE,2024,2009-11-26T00:00:00,2024-11-26T00:00:00,Non,GSM,120566,48.972786,6.047199,La Lise,0006208316,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP d'autorisation,800,419000
SAINT-ANDRE-DE-SANGONIS,2026,2011-05-03T00:00:00,2026-05-03T00:00:00,Oui,SOLAG,120641,43.636655,3.514374,"Le Coffre, Carabotte",0006604304,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP d'autorisation,,
GLOMEL,2036,2018-08-03T00:00:00,2036-08-03T00:00:00,Oui,IMERYS REFRACTORY MINERALS CLERAC,120741,48.189842,-3.412097,Guerphalès,0005502171,"Céramique, Produits réfractaires",Oui,Andalousite,AP de d'extension/renouvellement,,
SAINT-ADJUTORY,2028,1998-03-27T00:00:00,2028-03-27T00:00:00,Non,TUILERIE LAMBERT,120943,45.776332,0.470469,Chemin de la Messe,0007202743,Tuiles et briques,Oui,Roches argileuses (argiles),AP de d'extension/renouvellement,,
LOUVIGNE-DE-BAIS,2032,2012-08-08T00:00:00,2032-08-08T00:00:00,Oui,PIGEON CARRIERES,111148,48.039867,-1.332386,Les Vallons,0005502806,Concassé de roche métamorphique,Oui,Cornéenne,AP de d'extension/renouvellement,,
LA BOISSIERE-DU-DORE,2039,2022-10-10T00:00:00,2039-07-21T00:00:00,Non,BOUYER LEROUX,111224,47.238963,-1.202817,La Maison Neuve,0006305199,Tuiles et briques,Oui,Roches argileuses (argiles),AP de renouvellement,,
CHAMPIGNOL-LEZ-MONDEVILLE,2033,2003-12-11T00:00:00,2033-12-11T00:00:00,Oui,BETON DE LA HAUTE SEINE (BHS),64782,48.127407,4.660397,Le Bocheux RD70,0005702307,Concassé de roche calcaire,Oui,Calcaire,AP de renouvellement,,
MARCKOLSHEIM,2033,2008-12-05T00:00:00,2033-12-05T00:00:00,Oui,BALLASTIERES WERNY,64824,48.136888,7.538932,Mauchenfeld,0006700103,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
PUITS-ET-NUISEMENT,2047,2017-02-23T00:00:00,2047-02-23T00:00:00,Oui,CARRIERES SAINT-CHRISTOPHE,64869,48.211796,4.518745999999999,Le Mont Chavaux,0005700370,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,3725,2646000
THOL-LES-MILLIERES,2028,2008-09-02T00:00:00,2028-09-02T00:00:00,Oui,GABS,64926,48.138254,5.470693,"Grandes Tailles, Chemin de Longchamp",0005703314,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,1200000.00
HABSHEIM,2028,2021-03-12T00:00:00,2028-12-31T00:00:00,Oui,SAblières et GRAvières du Rhin (SAGRA),65003,47.730541,7.434967,Landauerweg,0006700254,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,490,
GUENROUET,2030,2000-07-17T00:00:00,2030-07-17T00:00:00,Oui,CARRIERES LOUCHART,65220,47.468046,-1.878615,Barel,0006300052,Concassé de roche métamorphique,Oui,Amphibolite,AP de d'extension/renouvellement,,
BLOTZHEIM,2023,2015-06-30T00:00:00,,Oui,HOLCIM BETON GRANULATS HAUT-RHIN,65051,47.62610634163904,7.511014935964718,Ritty,0006700226,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de changement d'exploitant,,
GONDRECOURT-LE-CHATEAU,2035,2005-06-16T00:00:00,2035-06-14T00:00:00,Oui,ENTRERPISE PAUL CALIN,65161,48.500598,5.523243999999999,Sur le Devant de la Côte des Fées,0006206500,Concassé de roche calcaire,Oui,Calcaire,AP de renouvellement,8763.5,4868600
BAZAINVILLE,2034,2004-03-30T00:00:00,2034-03-30T00:00:00,Oui,MENTRE,65891,48.801649,1.702359,Le Bois de Cuisy,0006508545,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,1950,
ROSNAY,2039,2009-06-29T00:00:00,2039-06-29T00:00:00,Oui,ENTREPRISE CHARLES MORONI,64614,49.26222515649221,3.8811125118763656,Haut de Vallière,0005700823,Granulat meuble divers,Oui,Sables et graviers alluvionnaires,AP de d'extension/renouvellement,840,450000
ROUANS,2031,2001-07-04T00:00:00,2031-07-04T00:00:00,Oui,RAINGEARD CARRIERES ET BETONS,64662,47.169407,-1.875504,La Pointe des Chemins,0006300107,Concassé de roche métamorphique,Oui,Gneiss,AP de d'extension/renouvellement,,
MONCETZ-L'ABBAYE,,2019-05-19T00:00:00,,Non,ENTREPRISE CHARLES MORONI,64744,48.664029,4.673928,"A Les Malbarbes, D La Motte, E Le Champ de l'Orme, F et G Les Terres Plates",0005702851,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de procès-verbal de récolement partiel,,
ROMAIN,2024,2012-03-08T00:00:00,2024-03-08T00:00:00,Oui,MORGAGNI-ZEIMETT,64708,49.31301499999999,3.755347,la Sence Sauvage sous le chemin de Fismes,0005703255,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de renouvellement,265.00,160000.00
ATHIS,2026,2014-09-05T00:00:00,2026-09-05T00:00:00,Non,ENTREPRISE CHARLES MORONI,64584,49.02826,4.119806,Chemin des postes,0005702691,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,734.66,445250.00
VIREY-SOUS-BAR,2047,2022-11-22T00:00:00,2047-11-22T00:00:00,Oui,CARRIERE DE VIREY,64789,48.130293,4.313054,"La Corée, Dine Chien, Grand Val, La Cerisière",0005700512,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,,
JOUY-LE-CHATEL,2049,2019-09-11T00:00:00,2049-09-11T00:00:00,Oui,CARRIERES ET MATERIAUX DE JOUY LE CHATEL,65771,48.68046,3.115072,Les Rougereaux,0006501299,Concassé de roche calcaire,Oui,Calcaire,AP de d'extension/renouvellement,5093.2,
LE PIN,2033,2017-03-17T00:00:00,2033-04-23T00:00:00,Non,SINIAT,65821,48.922163,2.645841,Poitou - 25 Arpents - Mazarin,0006506576,Plâtre,Oui,Gypse,AP de d'extension/renouvellement,,
LUZANCY,2042,2012-06-29T00:00:00,2042-06-29T00:00:00,Oui,GSM,65780,48.989118,3.187087,Les Fonds de Courcelles,0006501477,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de renouvellement,,240000
SAINTE-COLOMBE,2048,2018-05-31T00:00:00,2048-05-31T00:00:00,Oui,IMERYS CERAMICS FRANCE,65829,48.530252,3.273776,Croix Gérard,0006502448,"Céramique, Concassé de roche calcaire",Oui,"Calcaire, Kaolinite",AP de d'extension/renouvellement,1441.22,
JONZAC,2033,2004-11-19T00:00:00,2033-07-13T00:00:00,Oui,PIERRE DE SAINTONGE,69160,45.431843,-0.438978,"La Maladerie, Les Marronniers",0007201924,Calcaire (PO),Oui,Calcaire,AP de d'extension/renouvellement,,
SOUPPES-SUR-LOING,2034,2014-12-22T00:00:00,,Oui,CARRIERES DE SOUPPES SARL,65856,48.203852,2.729691,Champs Des Pierres,0006506603,"Concassé de roche calcaire, Calcaire (PO)",Oui,"Calcaire, Calcaire argileux",AP de changement d'exploitant,,
SAINTS,2031,2001-07-23T00:00:00,2031-07-23T00:00:00,Non,THIBAULT ANDREA,65839,48.763089,3.045948,Le Buisson de Saints,0006502564,"Céramique, Tuiles et briques",Oui,Roches argileuses (argiles),AP de renouvellement,29,
CHAPET,2024,2015-11-10T00:00:00,2024-12-31T00:00:00,Non,TERREAL,65898,48.977638,1.945686,Les Planes,0006503208,Céramique,Oui,Roches argileuses (argiles),AP de renouvellement,,
SOURDUN,2026,2007-10-12T00:00:00,,Oui,IMERYS CERAMICS FRANCE,65857,48.52742240565258,3.334766997394438,"Montbron, Le Vieux Château",0006502744,"Céramique, Concassé de roche calcaire",Oui,"Calcaire argileux, Kaolinite",AP de changement d'exploitant,,
FLACOURT,2040,2016-05-04T00:00:00,2040-05-04T00:00:00,Oui,SMEM,65903,48.925013,1.641789,La Fosse Corbin,0006506613,Granulat alluvionnaire,Oui,Sablon,AP de d'extension/renouvellement,3765.67,
MARCOUSSIS,2029,2021-11-24T00:00:00,,Non,TERSEN,65972,48.64614691041734,2.179438889761826,La Plaine du Déluge,0006504473,Granulat alluvionnaire,Oui,Sables et graviers alluvionnaires,AP de changement d'exploitant,,
BALLANCOURT-SUR-ESSONNE,2026,2011-12-02T00:00:00,2026-12-02T00:00:00,Oui,SEMAVERT,65941,48.508126,2.39366,"La Chataignerie, la Vallée",0006503676,Granulat alluvionnaire,Oui,"Sable, graviers, galet",AP de d'extension/renouvellement,,
MOIGNY-SUR-ECOLE,2029,1999-07-06T00:00:00,2029-07-06T00:00:00,Non,DE OLIVEIRA,65975,48.433736,2.434099,Les Rimbets,0006504600,"Concassé de roche siliceuse, Grès (PO)",Oui,Grès ss,AP de d'extension/renouvellement,,
LE PLESSIS-GASSOT,2024,2007-08-18T00:00:00,2024-08-18T00:00:00,Oui,Routière de l'Est Parisien,66033,49.04490005995885,2.4110261539449103,Le Fond d'Ecouen,0006505964,"Concassé de roche calcaire, Granulat alluvionnaire",Oui,Sable calcaire,AP de d'extension/renouvellement,11000,6450000
